ArptId,Lat,Lon
MO41,38.98213055,-90.96308611
MU89,38.911925,-91.03619444
1MU3,40.48344722,-93.00633611
K43,40.54022222,-93.02552777
MO72,37.038975,-90.85856666
MO5,37.00938888,-91.00688888
3VS,38.42827222,-92.87526388
MO84,37.71671277,-91.13346722
MU72,38.42469166,-90.89758611
71MO,39.29196583,-93.3840975
06MO,39.23087638,-94.80153611
RCM,38.78417111,-93.80285416
MU60,38.76683055,-93.721825
07MO,38.65001472,-93.61687944
MU02,38.80977,-91.10347972
MU18,38.78103888,-91.16450277
2MO7,38.86666666,-91.08611111
RAW,38.34784722,-93.3453875
75U,38.2166925,-93.41687138
FYG,38.58758333,-90.99380555
MO17,40.48045694,-95.6485625
MU78,37.84796388,-92.18893333
MO97,38.82272222,-90.88148333
96MO,38.86310388,-90.15705305
89MO,38.57940416,-94.58385
MO51,39.4239875,-94.84762777
MO10,36.87222222,-91.90583333
88MO,36.70172666,-91.8026475
50MO,36.73888611,-91.87533611
UNO,36.87842305,-91.90267444
2MO1,37.32004638,-93.41991583
11MO,38.9017075,-91.63516777
10MO,38.918175,-91.6831
79MO,36.98666666,-90.54333333
MO73,36.98755194,-90.55844888
1H5,36.98961805,-91.95407638
12MO,38.58057194,-93.59465611
1MO2,38.54566666,-93.50761111
53MO,37.15150277,-90.07131666
MT81,46.90948472,-114.46537361
MT50,45.08776361,-104.819415
3U3,46.1534145,-112.86773455
3MT5,46.13216666,-112.95723611
3U4,45.60655555,-106.27425
1M6,45.28804291,-106.14529558
3U5,47.46341666,-112.38011111
0MT1,47.4975,-112.39083333
2MT6,47.6,-112.67194444
BHK,46.34661111,-104.25811111
79MT,46.43038563,-104.24419369
MT43,46.34631861,-112.34362638
05MT,45.81662777,-111.15214166
4MT1,45.82068888,-111.14518055
1MT1,45.77416666,-111.20277777
9MT9,45.79083333,-111.12472222
53MT,45.9865895,-111.117316
3U7,47.48202777,-112.87230555
MT84,47.79336772,-114.30659061
53U,48.06047222,-114.00116666
93MT,48.10083333,-114.08916666
3U8,48.16343586,-110.11428386
0MT2,48.179525,-110.10855
4MT7,45.26062777,-111.30009166
MT16,45.22888888,-111.37571666
MT94,45.246595,-111.32856777
6S0,45.80647725,-109.97825658
BIL,45.80784913,-108.54354355
MT55,45.78953333,-108.51282777
1MT2,45.94305555,-108.54916666
1MT9,45.78916666,-108.68444444
MT25,45.79377777,-108.51858333
35MT,45.86183333,-108.64683333
MT40,45.78777777,-108.72722222
63MT,45.71513888,-108.57541666
03MT,45.80905719,-108.56998305
MT57,45.73359583,-108.67415833
MT13,45.67602083,-108.57063472
MT56,45.73534583,-108.6846125
MT75,45.80900277,-108.57701944
3U9,46.21166666,-112.10761111
3MT6,45.63427222,-111.11433055
MT71,45.72409694,-111.04300277
0MY1,45.66915,-111.018525
2MT5,45.59413888,-111.15222222
23MT,45.65723333,-111.04033333
24MT,45.61936666,-111.09219444
21MT,45.74806111,-111.06985
BZN,45.77723577,-111.15026027
3MT2,45.728921,-111.083102
6S1,45.29161388,-108.92569888
00F,45.47047222,-105.45713888
8S0,48.601,-113.11530555
BTM,45.95480555,-112.49747222
1MT8,46.00904166,-112.54437222
MT68,45.193345,-111.716805
2MT8,45.8151,-111.9259
3MT7,47.26666666,-111.7175
LTY,48.51072222,-110.99086388
S71,48.59211111,-109.25061111
3MT4,48.5135,-109.06466666
CII,47.82834777,-112.16833583
4U6,47.41833333,-105.56088888
MT34,46.04902777,-111.32083333
RC0,46.72714916,-113.65759333
34MT,45.899178,-110.469951
04MT,47.13749777,-106.488095
M46,45.85283333,-106.70927777
MT18,48.28995,-114.18286666
6S3,45.63052388,-109.239215
44MT,45.64018333,-109.31215
49MT,45.60571527,-109.12128055
S04,47.53882583,-113.72036833
4U7,45.86225,-114.21775
MT30,45.94019777,-114.13702916
92MT,45.93486388,-114.12308333
S01,48.16827777,-111.97644444
MT72,46.34603305,-114.17620944
MT59,46.30763888,-114.11152777
S85,48.15355972,-104.50405555
02MT,47.98042777,-104.70893611
CTB,48.60835475,-112.37615077
7MT5,46.08,-114.17941666
38S,46.38783333,-112.76494444
4U9,44.73575,-112.71969444
5U0,47.32086111,-109.94191666
DLN,45.25536111,-112.5525
M26,46.6207625,-113.20506611
2MT9,46.52313888,-112.98983333
5U1,47.84719444,-111.69827777
MT46,46.54729166,-111.88972222
MT63,46.58445127,-111.77853469
MT45,45.90888694,-104.57606444
97M,45.87648533,-104.53757133
MT74,46.106945,-104.41522388
MT05,45.66805083,-104.70329277
1MT3,46.55805555,-112.4125
EKS,45.27572472,-111.64891555
37MT,45.24301388,-111.37813055
06MT,48.55831722,-112.10920361
88M,48.96841666,-115.07941666
5U5,47.63383333,-111.98119444
5U6,47.86252777,-104.07141666
2MT4,48.08277777,-113.99555555
MT66,46.62493055,-113.93590277
1S3,46.27115077,-106.62390211
79S,47.84418888,-110.63686111
01MT,48.78913194,-114.88043638
2MT7,48.77819444,-114.96844444
37S,48.00483333,-106.47788888
5U7,45.3207925,-107.93122194
9MT0,45.40291944,-107.7742125
MT51,48.27696583,-105.96168027
1MT0,45.06742777,-111.29717666
29S,45.04993555,-110.74660083
5U8,47.596455,-110.26591333
MT01,47.61669166,-110.09253333
14MT,48.6178985,-110.32706069
GGW,48.21244444,-106.61480555
25MT,48.42222222,-106.25333333
07MT,48.42109508,-106.52771588
GDV,47.13872222,-104.80722222
36MT,46.79869444,-108.80988888
08MT,47.06386277,-108.81736916
19MT,46.83806997,-108.93683419
GTF,47.48229927,-111.37027941
MT17,47.54505,-111.451075
31MT,47.23645,-111.30231666
MT70,47.49183888,-111.2598
MT27,47.48805277,-111.29685277
MT76,47.3996775,-111.47002638
GFA,47.50466666,-111.18733333
MT49,47.59361713,-111.2700365
HRF,46.25716588,-114.12384311
M62,46.20666666,-114.15305555
0MT3,46.25041666,-114.06971111
0MT4,46.27861111,-114.14111111
99MT,46.0975,-114.17833333
38MT,46.22796111,-114.15733333
57MT,46.20190594,-114.08375136
00U,45.74438888,-107.66044444
48S,48.56629455,-108.77403619
U09,48.48110777,-108.76904583
HWQ,46.44861111,-109.85277777
HVR,48.54298472,-109.76234222
MT58,47.76667527,-106.18807861
10MT,47.833345,-106.48392888
MT35,46.58168888,-111.99606388
MT86,47.16277777,-112.11597222
MT06,46.57021138,-112.17500666
MT15,46.62498611,-112.11098611
MT83,46.57160027,-112.18084
40MT,46.70555555,-112.06944444
30MT,46.57092777,-112.23794166
HLN,46.60672222,-111.98327777
4MT5,46.70347222,-111.82722222
MT96,46.47180833,-112.24001388
39MT,46.6363688,-112.07691236
41MT,48.08715,-116.04626666
MT77,47.60830083,-110.90550944
12MT,48.77416555,-110.44161222
26MT,48.83563333,-110.44201666
45MT,48.62833333,-110.46966666
6U5,48.38802055,-107.08328894
6U6,48.86013888,-108.66094444
S09,47.61243722,-114.61346277
MT52,47.07770055,-114.41262055
6U7,46.29347222,-107.19330555
18MT,45.21596111,-113.499275
JDN,47.32875,-106.95269444
S27,48.17856944,-114.30374083
27MT,48.32191666,-114.32747222
2MT0,48.3,-114.41361111
MT10,48.21551388,-114.29804722
MT54,48.24385055,-114.24429472
MT28,48.21331388,-114.32399722
MT53,48.09467444,-114.85152777
MT37,48.12467777,-114.24040305
MT95,48.11689972,-114.18595527
2MT2,48.20001666,-114.25834722
17MT,48.10705555,-114.17725
22MT,48.12809166,-114.16980833
GPI,48.3105,-114.256
MT89,48.2578875,-114.17341666
MT26,48.15071944,-114.16683055
MT03,47.99340833,-114.22430555
13MT,48.52082583,-110.11326666
MT47,44.68685972,-111.89358722
20MT,47.69166666,-104.58805555
69MT,47.78073333,-104.52711666
6S8,45.70517822,-108.76077111
0MT5,45.63416666,-108.84888888
50MT,45.62861111,-108.82833333
96MT,45.6655,-108.71733333
80S,46.30727777,-108.95480555
LWT,47.04925,-109.46669444
MT31,47.05904444,-109.44456944
MT65,47.11694444,-109.37638888
S59,48.28383333,-115.49022222
6MT4,48.03805555,-115.09138888
MT21,47.05361111,-112.54611111
S69,46.9547025,-112.65021694
28MT,46.95355555,-112.74808333
LVM,45.69941666,-110.44802777
MT48,45.42656944,-110.65603888
00MT,45.67500555,-110.52533055
MT04,48.40419,-106.00890388
15MT,48.50041666,-105.90972222
M75,48.36694444,-107.91933333
0MT6,48.0376875,-114.67461944
97MT,48.07387275,-114.67779747
0S1,47.84936516,-113.41741938
MLS,46.42688638,-105.88822527
1MT5,46.39486111,-105.82938888
MT29,46.47889194,-105.85833833
MSO,46.91630555,-114.09055555
2MT3,46.84848611,-114.04774166
MT23,46.87545555,-113.999775
90MT,46.95561111,-114.12708333
MT44,46.85547888,-114.05872222
43MT,47.99174455,-115.75187069
S00,48.86669166,-106.41725416
U05,46.31735308,-113.30515061
MT67,46.32986388,-113.29475
1MT6,46.35694444,-113.51027777
MT22,46.34502083,-113.62053472
3MT9,46.4715625,-113.49246111
MT82,46.28555555,-113.51805555
S34,47.47355583,-114.90708138
MT78,47.46909166,-114.88888333
PWD,48.79051555,-104.52373833
MT60,48.81441527,-114.35402944
86MT,48.99777777,-114.47472222
8S1,47.69544444,-114.18527777
MT38,48.40335472,-105.15664722
PO1,48.13441666,-105.16213888
H28,48.99998972,-112.79258083
RED,45.18483333,-109.25770972
MT99,45.17741111,-109.253475
MT92,45.656014,-109.4112635
MT07,48.859575,-115.10744166
7U8,47.62641666,-105.07958333
16MT,45.40522305,-109.12987611
7S0,47.56716666,-114.10108333
MT19,47.59104722,-114.05233166
RPX,46.475,-108.54341666
MT79,47.58415527,-108.70904083
M42,46.72431111,-110.41782777
8U0,46.29047222,-109.24769444
3MT3,46.12555555,-109.365
52S,47.325,-114.08083333
1MT7,47.42106944,-111.15857777
8U1,47.10413888,-107.50291666
8U2,48.07961111,-113.245
9S2,48.80772222,-105.43947222
8U3,48.99952777,-105.40025
MT39,47.10604722,-113.3175
23S,47.18194444,-113.44522222
M35,47.17437972,-113.48007861
42MT,47.41471777,-113.6223585
11MT,46.46277777,-109.49055555
SBX,48.54069444,-111.87125
SDY,47.70686111,-104.19255555
09MT,45.9093455,-113.763183
MT14,48.05111111,-114.22944444
MT61,48.09282361,-114.15796111
8U4,47.96166666,-113.55947222
S64,47.14686305,-110.23004555
MT73,47.2378538,-110.17637655
32S,46.52511111,-114.05280555
MT32,46.53881138,-114.03982555
98MT,46.44281388,-114.00318333
48MT,46.44111111,-114.06166666
MT64,47.18561111,-114.87745833
9S4,47.16825944,-114.85374111
7S8,48.99855555,-111.97822222
8U6,46.77713888,-105.31311111
THM,47.57349777,-115.28065611
MT69,47.727725,-115.46461388
0MT7,47.66077777,-115.40405555
9S5,45.87811111,-111.56944444
MT42,45.91048361,-111.51385777
MT36,45.81892916,-111.69588611
B70,48.31387083,-111.10914111
8U8,46.33123194,-111.48258611
8MT4,46.53583333,-111.49888888
8U9,46.41882111,-111.57719388
MT24,46.37071666,-111.28545555
29MT,47.73888888,-115.50277777
57S,48.48022055,-115.90350666
9U0,48.85032027,-108.40374777
RVF,45.53541666,-112.30227777
MT62,45.60898069,-112.32800416
32MT,45.46032522,-112.43512488
MT33,47.4094,-111.48747055
7S7,48.30014861,-112.25114147
0MT8,48.48666666,-113.99777777
2MT1,48.48305555,-113.95944444
WYS,44.68838888,-111.11763888
8M3,44.83,-111.2875
0MT9,48.48333333,-114.4925
58S,48.40802,-114.29957611
1MT4,48.307469,-114.3808105
MT41,45.87825972,-112.1172175
7S6,46.49557861,-110.9119175
58MT,46.54416666,-111.07
9U1,46.04954583,-110.68495416
9S7,47.55538888,-109.38670972
MT3,47.61666666,-108.84805555
LC0,47.88527777,-109.02277777
CW0,47.9475,-109.00805555
BW8,47.84777777,-109.09944444
BB0,47.84555555,-109.18694444
WH0,47.77944444,-109.07861111
L51,47.72633333,-108.87504166
7S2,46.97666666,-108.365
7S4,45.59158972,-113.45922555
02T,45.77002777,-112.98047222
OLF,48.0945,-105.57505555
MT80,48.04307277,-105.60888833
5MT5,48.44888888,-105.83583333
MT08,47.90833333,-108.50027777
ANW,42.57922222,-99.99297222
BVN,41.72857694,-98.05575972
AIA,42.05322222,-102.80375
NE32,42.11696666,-102.86888333
NE53,42.1565045,-102.881581
4D9,40.11247222,-99.34641666
H63,40.05887777,-99.28192222
NE45,41.29314166,-99.37465833
NE36,41.54925,-100.04896666
37V,40.34158333,-99.90780555
96NE,41.40067777,-99.09727777
NE33,41.56254583,-101.71192916
0NE0,41.84998333,-101.95046027
0NE1,42.40721027,-101.93156388
53NE,41.0813875,-96.40334777
NE26,41.02231944,-96.43455833
8V2,42.56269888,-99.03881027
K01,40.38666666,-95.788
77NE,40.39089444,-95.852575
NE84,40.87080833,-98.01173888
AUH,40.89413888,-97.99455555
40NE,41.97500694,-98.51591111
6NE7,40.24445,-100.33792138
RBE,42.57112577,-99.56952019
BIE,40.30127777,-96.75411111
42NE,40.05805,-101.54683361
6NE8,40.08693861,-101.56877833
09NE,41.33333083,-96.19363166
86NE,41.54166111,-96.27396944
BTA,41.41480555,-96.10897222
84Y,42.57972444,-97.67367527
BBW,41.43644611,-99.64216444
9NE1,41.14443527,-101.92656777
37NE,40.60777805,-96.30778833
BUB,41.77757666,-99.15021166
1NE2,41.32500555,-99.91706583
CSB,40.30658194,-100.16207222
79NE,40.28090555,-100.18171111
30NE,40.35574861,-98.68581666
9NE2,40.29167166,-97.72254138
07K,41.1115613,-98.05133561
CDR,42.83755769,-103.09540191
60NE,42.82243333,-103.01483611
8NE3,40.48193944,-101.81295305
CNP,41.07747222,-102.46405555
NE35,40.05833861,-97.54115305
28NE,41.79027777,-97.09694444
OLU,41.44872222,-97.34094444
NE37,41.47251055,-97.27142722
CZD,40.8695925,-100.00425138
6K3,42.47127777,-97.88475
CEK,40.61837672,-96.92570869
NE95,40.22933611,-100.85684166
13NE,40.31666916,-100.80876722
7NE8,40.32792361,-100.79092083
NE75,42.40034166,-96.43067777
47V,40.63875,-100.47341666
1NE6,41.34081527,-102.77769861
68NE,40.99138861,-96.61973333
44NE,40.983227,-96.709677
93Y,41.23032972,-97.12253083
NE40,40.71583694,-96.86780194
NE44,41.98334111,-98.08367722
NE10,41.25694444,-96.24363611
8NE4,40.86777777,-96.28472222
2NE0,40.69667305,-99.83428583
8NE5,41.79056361,-98.72980472
NE73,42.18495666,-98.41909972
FBY,40.18197222,-97.16788888
17NE,40.15488333,-97.17393333
FMZ,40.58609758,-97.57313655
FNB,40.07877777,-95.592
NE52,40.07722222,-95.60888055
NE05,40.56527888,-96.66140861
75NE,41.44582777,-95.95667888
8NE6,40.1293125,-98.94327916
0NE4,40.102575,-98.95431388
NE12,40.09849444,-98.97772777
FET,41.44994444,-96.52119444
NE94,40.55678055,-97.20954444
8NE9,41.39029166,-97.96450305
97Y,41.40436805,-97.70972361
GRN,42.80597805,-102.17525111
2NE4,42.44999027,-102.133795
GTE,40.92548333,-100.14656944
NE16,40.93939444,-100.15392777
2NE6,40.92083083,-101.2973825
GRI,40.9675425,-98.30963888
NE76,40.92569166,-98.37091666
GGF,40.87066336,-101.73387941
27NE,40.72277222,-101.79572777
2NE7,40.85138472,-101.94267944
NE46,41.55749166,-98.54606111
NE49,41.07019861,-96.24560277
NE24,41.09681388,-96.28407222
NE01,40.194735,-98.35199694
85NE,40.02084583,-97.94198722
0B4,42.60308333,-97.2535
08K,40.65133333,-98.07988888
HSI,40.60525,-98.42788888
NE90,40.59176388,-98.38822777
4V6,42.68191805,-102.7007375
33NE,42.38607888,-102.57547666
HJH,40.15194444,-97.58452777
3NE2,42.32773944,-103.19353583
NE83,40.75308611,-97.85402777
38NE,40.75362166,-97.85143861
34NE,41.22388472,-100.93459583
NE64,41.16243472,-100.97845138
81NE,40.27362361,-99.00786166
2NE3,40.60633055,-96.62131388
2NE8,40.62870277,-96.56294444
HDE,40.4518075,-99.33602777
3NE3,40.50001111,-99.31704166
NE30,40.57355833,-99.42025694
NE67,42.10765694,-97.34131388
1V2,42.00999444,-101.77006388
9NE3,42.18748472,-101.78934138
9NE6,41.73925363,-101.80492069
IML,40.51032622,-101.62014602
88NE,40.40388916,-96.01722611
EAR,40.72704055,-99.00677
76NE,40.70719166,-99.08100277
NE77,40.68166388,-99.11158055
IBM,41.18805555,-103.67738888
24NE,42.3838625,-102.43880833
NE08,40.54777222,-101.97823611
LXN,40.79042361,-99.77591416
NE57,40.09222333,-96.47807361
NE59,40.83333305,-96.56695611
20NE,40.79588333,-96.65199166
NE60,40.80903888,-96.62803333
47NE,40.789625,-96.698275
NE42,40.93333472,-96.70057027
LNK,40.85089138,-96.75912111
9NE4,41.70334333,-97.74449805
0F4,41.28636111,-98.99002777
NE06,42.82499833,-98.42535916
19NE,40.1187655,-100.7971545
MCK,40.20629222,-100.59209388
NE62,41.84361777,-97.41699166
4NE0,40.91557638,-101.55980972
46NE,40.89504086,-101.50236111
66NE,40.9291105,-101.60437277
NE15,40.61704444,-100.72640833
25NE,41.72413666,-103.51132916
57NE,42.92416722,-101.69375861
4NE1,41.75416888,-99.75456583
NE65,40.76695083,-97.0778125
0V3,40.51491666,-98.94563888
NE29,40.51390277,-99.01202888
NE43,41.43842361,-96.75243333
84NE,42.04216388,-101.05966111
82NE,41.92519722,-101.18524444
3NE5,40.94755277,-96.20259722
NE82,40.93276666,-95.99994583
AFK,40.60652777,-95.86666666
5NE8,40.65627222,-95.86360833
4V9,42.11225,-98.03977777
OFK,41.98546027,-97.43511388
NE09,41.96333833,-97.46727388
NE68,42.035125,-97.45292222
NE78,42.07472222,-97.31902777
LBF,41.12621277,-100.68365305
NE25,41.18153333,-100.85999861
NE22,41.12223888,-100.77118333
NE14,41.15088055,-101.71888888
OGA,41.11947222,-101.76969444
35NE,41.04999361,-101.80462027
OFF,41.11932888,-95.90851694
55NE,41.23998055,-96.02998888
NE71,41.32186388,-96.02101388
58NE,41.25916527,-96.04085055
61NE,41.25537777,-95.97895555
OMA,41.30316666,-95.89405555
91NE,41.36929305,-96.02249305
MLE,41.19598611,-96.11226472
NE48,41.26074166,-96.04176111
22NE,41.23861111,-96.18138888
ONL,42.46936111,-98.68777777
NE89,42.75985416,-98.60201944
ODX,41.62369444,-98.95186111
OKS,41.40191108,-102.35635155
NE21,40.29201666,-99.59346666
4NE8,40.38277638,-101.15154972
16NE,40.55999944,-96.49168166
50K,40.11616666,-96.19486111
4NE9,40.99916138,-101.446555
7NE5,41.06953888,-101.36629583
0C4,42.11341811,-96.72781338
NE02,42.10610833,-96.71114722
PMV,40.94836944,-95.91735416
NE38,40.70945805,-98.56006777
56NE,41.03279027,-98.81202361
7V7,40.08216666,-98.54136111
43NE,40.775,-99.15472222
NE80,40.67306666,-96.63781388
NE79,40.65277861,-96.62112777
NE51,42.30485694,-98.12489722
9V5,42.73657547,-102.44436013
04NE,41.15999333,-101.2990525
09K,41.63491666,-99.34213888
BFF,41.87402777,-103.59563888
12NE,41.90663305,-103.69966694
NE41,41.88635277,-103.665375
SCB,41.61070763,-96.62977875
64NE,40.90973055,-97.09058888
SWT,40.86472222,-97.10922222
5NE2,40.19583388,-95.62943083
SNY,41.09976083,-102.98499305
NE34,41.03887527,-102.95269805
NE81,42.88277777,-98.65597222
05NE,41.72223305,-98.30895833
5NE3,41.49005325,-100.50817283
9NE8,41.40166527,-100.47875027
NE20,40.18611111,-96.21139777
12K,40.04619986,-98.06125544
5NE4,41.57221555,-101.17238555
0NE3,40.67606944,-96.18146944
0G3,40.40094444,-96.17044444
2NE2,40.38005555,-96.19685
TQE,41.76353705,-96.177939
6NE3,41.84515,-96.12389444
TIF,41.96270027,-100.57029444
15NE,40.291125,-98.82340916
0NE9,40.86776388,-97.35384861
VTN,42.85669638,-100.54896416
NE03,42.87868055,-100.53776666
48NE,41.31111027,-96.34752416
NE56,41.34138888,-96.395
49NE,41.30551666,-96.31926111
AHQ,41.24060527,-96.59454861
95NE,42.66976944,-98.22411111
64V,40.83222444,-101.16404472
6NE0,40.78694777,-101.16571166
1NE5,41.40611111,-96.28555555
36NE,42.51416916,-97.58089638
LCG,42.24160575,-96.982271
NE69,40.86865252,-96.10879444
NE92,40.04944638,-96.66613388
JYR,40.89641638,-97.62407244
87NE,40.80917722,-97.58782805
L92,37.36343388,-115.19548944
NV29,36.56863333,-116.45873333
TMT,39.46794333,-117.19745388
NV35,39.544365,-117.75067111
NV02,39.06659444,-117.42176277
05NV,39.02583333,-114.095
06NV,39.09833333,-114.15027777
07NV,39.10222222,-114.05333333
BAM,40.59905555,-116.87433333
53NV,40.64096944,-116.9407
NV64,40.00825,-117.39205083
BTY,36.86113305,-116.78639944
NV45,36.86449444,-116.76241944
NV81,36.90456388,-116.76008055
BVU,35.94730805,-114.86108416
NV16,35.96716666,-114.84366666
1L4,35.30590433,-114.88238683
CXP,39.19230416,-119.73257055
25NV,39.20157838,-119.68344086
NV60,39.17082777,-119.77157222
NV15,39.20222222,-119.78467777
U74,40.41594444,-116.5635
NV89,40.50233333,-116.54676944
9U7,38.73604583,-115.48030527
A34,39.23841666,-119.55544444
NV04,41.31630611,-115.25005833
E85,41.9540625,-118.63100638
01U,38.85325,-115.63466666
NV27,37.71659666,-118.08427194
2Q9,37.60965361,-118.00648888
EKO,40.82499861,-115.7913375
NV22,40.31270361,-115.89673
NV20,40.82443055,-115.72998055
55NV,40.74208383,-115.49439583
ELY,39.29968833,-114.84187805
7NV8,38.66411666,-114.63222472
NV99,39.03675838,-114.82994086
18NV,40.57855555,-119.35144444
05U,39.60375,-116.00361111
NFL,39.41783055,-118.69858833
FLX,39.49916944,-118.74879222
NV30,39.96658166,-117.827625
1NV1,39.41527777,-118.83666666
26NV,39.45265555,-118.86629444
NV26,39.476925,-118.76497777
N58,39.55979408,-119.2426565
GAB,38.92226388,-117.95856111
NV55,38.89886666,-119.64941666
NV03,38.920475,-119.718925
NV05,41.12350916,-119.13851444
NV06,41.38267583,-119.16907777
88NV,40.76183877,-119.21073938
0L4,37.49188888,-117.18841666
1A8,37.72205861,-117.23636583
HTH,38.54507694,-118.63240305
NV28,38.51725833,-118.62681388
NV25,36.00364444,-115.11467777
32NV,36.07229444,-115.02964722
09NV,35.97968888,-115.15018333
64NV,36.05824166,-115.27311388
NV80,40.71693611,-115.41568611
INS,36.58634377,-115.67737055
06U,41.97583083,-114.65801555
0L7,35.76826436,-115.32962197
N15,39.20266525,-117.06893436
LSV,36.2362,-115.03425555
VGT,36.21070291,-115.19444319
NV61,36.21881111,-115.13354444
NV40,35.95,-115.16666666
3NV1,36.11252777,-115.12421388
NV53,36.1628,-115.16807777
LAS,36.08034277,-115.15244861
NV86,36.132625,-115.13551111
NV34,36.15975277,-115.16604166
HND,35.972855,-115.13438472
0NV1,36.18193333,-115.31645833
2VE2,36.09102222,-115.23937222
NV38,36.13055555,-115.15888888
10NV,36.21434722,-115.24840277
NV56,36.28788333,-115.28580277
NV95,36.27035833,-115.56243611
NV17,39.6732425,-119.81296916
NV18,36.67325833,-114.52464166
LOL,40.06646747,-118.56508611
NV19,40.17636666,-118.48144444
NV39,40.12110555,-118.40652777
99NV,36.81009722,-114.11690555
NV65,36.61994444,-116.03228472
L23,37.10272722,-116.31338166
67L,36.83313888,-114.05588888
2NV3,36.8378113,-114.05043763
3Q0,38.37986111,-118.09675
MEV,39.0005,-119.75111111
NV67,41.11575833,-114.11362444
NV14,41.35547805,-114.23001805
NV08,41.73795666,-116.21620833
NV37,35.79442666,-115.01081916
08U,41.51575122,-115.85992069
NV24,36.24080277,-115.16318611
NV88,41.55180694,-117.83391805
U08,36.56810888,-114.44332972
0L9,36.31103786,-114.46389411
NV01,36.29913333,-114.40371388
10U,41.95362833,-116.18207
NV11,41.95083333,-116.09861111
74P,36.27205925,-115.9952593
NV98,36.15027777,-115.89972222
90NV,36.20694444,-115.95972222
NV00,36.260016,-115.9924255
NV54,36.30701666,-115.9889
2NV8,36.19194444,-115.98583333
NV36,36.21526388,-116.02610555
1L1,37.78741666,-114.41988888
RNO,39.49911111,-119.76811111
N86,39.67118055,-119.72516666
NV57,39.52501388,-119.79568333
NV58,39.53296388,-119.818425
NV78,39.50482777,-119.755325
NV09,39.72435277,-119.89936111
77NV,39.84666666,-119.68666666
NV77,39.5521325,-119.83630388
RTS,39.66817694,-119.87643963
NV49,39.46575555,-119.76951388
NV31,38.80576388,-117.03119527
NV83,38.69409833,-117.14675222
03NV,40.58444444,-115.29777777
NV91,35.84490277,-115.5482
NV92,35.84929444,-115.555275
NV93,35.84490277,-115.556925
3L2,35.79294444,-115.62641666
NV21,35.79975,-115.62559722
04NV,35.75553138,-115.66472805
1L3,35.44455555,-114.90936111
NV10,35.49389444,-114.89296111
SPZ,39.40305555,-119.25119444
NV33,38.83324444,-119.39599472
N59,38.83935694,-119.33821444
NV69,39.54034444,-119.69823888
NV23,39.87213,-119.7010225
2NV2,39.83472222,-119.67472222
NV96,39.82527777,-119.65444444
N49,39.34978961,-119.47402719
TPH,38.05989361,-117.08660083
TNX,37.79886758,-116.78075408
NV12,41.56379027,-116.40926583
43NV,38.72937241,-119.46582744
NV97,38.68416666,-119.32222222
NV72,38.515,-119.21361111
LWL,41.11711111,-114.92213888
NV07,40.88551944,-114.98140277
WMC,40.89661111,-117.80588888
02NV,41.30055555,-118.92833333
22NV,40.972075,-117.72882777
NV47,41.1116,-117.5222
NV68,41.20885,-117.61385416
O43,39.00540194,-119.15654222
01NV,38.76388888,-119.02722222
3A5,38.61275033,-119.00232019
NV44,38.98441388,-119.16787222
NH38,43.97257111,-71.1697925
3NH9,43.54758333,-71.22697222
13NH,43.42388888,-71.24872222
NH02,43.48241666,-71.24530555
50NH,43.55570555,-71.30791944
72NH,43.55385277,-71.23226388
B18,43.47758333,-71.237
52NH,42.87971388,-71.57641666
NH50,42.84175527,-71.15950388
29NH,42.99861111,-71.33527777
NH44,42.91674416,-71.51205888
NH26,42.96730611,-71.5728475
NH65,42.92230722,-71.50840111
BML,44.57536111,-71.17591666
42NH,44.486724,-71.15434883
2NH3,43.11431666,-71.49823333
NH67,42.97842083,-71.00950222
65NH,43.20886111,-71.91630555
2N2,43.59201805,-71.75146805
NH16,42.74175416,-71.7075725
NH98,43.04406388,-71.31666944
NH18,43.73340972,-71.15117916
NH73,43.79285277,-71.17729111
2ME3,45.04135,-68.99002222
NH61,42.967475,-71.18117194
CNH,43.37050444,-72.36820694
NH97,43.38408913,-72.34154666
4C4,44.88752361,-71.5077245
41NH,44.90385,-71.481125
CON,43.20272222,-71.50227777
NH52,43.20508138,-71.48423694
NH13,43.19751666,-71.56064166
70NH,43.26491666,-71.54841666
58NH,42.95533333,-71.09333333
51NH,43.17480555,-71.283
NH55,42.84703222,-71.21894944
NH63,42.86675416,-71.2179775
NH54,42.87716927,-71.31534572
NH01,43.14179166,-70.84626111
0NH7,43.15183055,-70.8469
NH56,43.21441352,-70.87414286
02NH,44.65713888,-71.21905555
NH83,43.109525,-71.63840555
01NH,43.64451666,-72.08703055
ERR,44.79216666,-71.16452525
NH32,42.98147722,-70.91866694
NH57,42.981975,-70.93623611
1B5,44.19595036,-71.75070327
25NH,44.23241666,-71.71630555
NH58,43.41785472,-71.64479833
NH81,43.44834166,-71.64543055
60NH,43.80901388,-71.09145
NH88,43.06730444,-71.61118305
2G8,44.39358194,-71.19808888
NH24,43.54527777,-71.99611111
NH14,42.92944444,-71.86083333
NH91,44.04383333,-71.16673333
62NH,44.06361111,-71.15277777
10NH,42.87408333,-71.17966666
7B3,42.96126805,-70.83015416
NH45,42.93758972,-70.84255333
27NH,43.67397222,-72.20647222
5B9,44.08017283,-72.00775991
NH86,43.17508055,-71.7873
33NH,43.14441666,-71.85361111
8B1,43.06127777,-71.90536111
NH28,43.11,-71.91733333
NH03,42.79416666,-71.36777777
61NH,43.05580555,-71.44630555
